,Country Name,Date,CO2 emissions (million tons),Country Code,Lat,Lng
3901,Nigeria,2002,50.853827,NGA,9.081999,8.675277
3902,Nigeria,2003,54.066321,NGA,9.081999,8.675277
3903,Nigeria,2004,54.019439,NGA,9.081999,8.675277
3904,Nigeria,2005,56.558056,NGA,9.081999,8.675277
3905,Nigeria,2006,51.355652,NGA,9.081999,8.675277
3906,Nigeria,2007,47.716495,NGA,9.081999,8.675277
3907,Nigeria,2008,52.945289,NGA,9.081999,8.675277
3908,Nigeria,2009,44.125618,NGA,9.081999,8.675277
3909,Nigeria,2010,55.417965,NGA,9.081999,8.675277
3910,Nigeria,2011,60.185024,NGA,9.081999,8.675277
3911,Nigeria,2012,61.639257,NGA,9.081999,8.675277
3912,Nigeria,2013,80.886076,NGA,9.081999,8.675277
3913,Nigeria,2014,88.915396,NGA,9.081999,8.675277
3914,Nigeria,2015,82.588782,NGA,9.081999,8.675277
3915,Senegal,1971,1.215743,SEN,14.497401,-14.452362
3916,Senegal,1972,1.250851,SEN,14.497401,-14.452362
3917,Senegal,1973,1.379128,SEN,14.497401,-14.452362
3918,Senegal,1974,1.469605,SEN,14.497401,-14.452362
3919,Senegal,1975,1.609257,SEN,14.497401,-14.452362
3920,Senegal,1976,1.676251,SEN,14.497401,-14.452362
3921,Senegal,1977,1.818236,SEN,14.497401,-14.452362
3922,Senegal,1978,1.76294,SEN,14.497401,-14.452362
3923,Senegal,1979,1.954134,SEN,14.497401,-14.452362
3924,Senegal,1980,2.040625,SEN,14.497401,-14.452362
3925,Senegal,1981,2.002294,SEN,14.497401,-14.452362
3926,Senegal,1982,1.92602,SEN,14.497401,-14.452362
3927,Senegal,1983,1.907434,SEN,14.497401,-14.452362
3928,Senegal,1984,2.039982,SEN,14.497401,-14.452362
3929,Senegal,1985,2.124697,SEN,14.497401,-14.452362
3930,Senegal,1986,2.042655,SEN,14.497401,-14.452362
3931,Senegal,1987,2.068894,SEN,14.497401,-14.452362
3932,Senegal,1988,1.967231,SEN,14.497401,-14.452362
3933,Senegal,1989,2.079177,SEN,14.497401,-14.452362
3934,Senegal,1990,2.133389,SEN,14.497401,-14.452362
3935,Senegal,1991,2.128483,SEN,14.497401,-14.452362
3936,Senegal,1992,2.322301,SEN,14.497401,-14.452362
3937,Senegal,1993,2.264493,SEN,14.497401,-14.452362
3938,Senegal,1994,2.326709,SEN,14.497401,-14.452362
3939,Senegal,1995,2.478529,SEN,14.497401,-14.452362
3940,Senegal,1996,2.597371,SEN,14.497401,-14.452362
3941,Senegal,1997,2.868096,SEN,14.497401,-14.452362
3942,Senegal,1998,3.191916,SEN,14.497401,-14.452362
3943,Senegal,1999,3.555822,SEN,14.497401,-14.452362
3944,Senegal,2000,3.521497,SEN,14.497401,-14.452362
3945,Senegal,2001,3.8357,SEN,14.497401,-14.452362
3946,Senegal,2002,3.916607,SEN,14.497401,-14.452362
3947,Senegal,2003,3.809677,SEN,14.497401,-14.452362
3948,Senegal,2004,4.438918,SEN,14.497401,-14.452362
3949,Senegal,2005,4.626203,SEN,14.497401,-14.452362
3950,Senegal,2006,4.437371,SEN,14.497401,-14.452362
3951,Senegal,2007,4.981105,SEN,14.497401,-14.452362
3952,Senegal,2008,5.218785,SEN,14.497401,-14.452362
3953,Senegal,2009,5.374331,SEN,14.497401,-14.452362
3954,Senegal,2010,5.460983,SEN,14.497401,-14.452362
3955,Senegal,2011,5.787961,SEN,14.497401,-14.452362
3956,Senegal,2012,5.669916,SEN,14.497401,-14.452362
3957,Senegal,2013,6.003101,SEN,14.497401,-14.452362
3958,Senegal,2014,6.685095,SEN,14.497401,-14.452362
3959,Senegal,2015,7.516857,SEN,14.497401,-14.452362
3960,South Africa,1971,157.114049,ZAF,-30.559482,22.937506
3961,South Africa,1972,162.895135,ZAF,-30.559482,22.937506
3962,South Africa,1973,178.462552,ZAF,-30.559482,22.937506
3963,South Africa,1974,185.319902,ZAF,-30.559482,22.937506
3964,South Africa,1975,202.998951,ZAF,-30.559482,22.937506
3965,South Africa,1976,216.842805,ZAF,-30.559482,22.937506
3966,South Africa,1977,217.293049,ZAF,-30.559482,22.937506
3967,South Africa,1978,194.728749,ZAF,-30.559482,22.937506
3968,South Africa,1979,198.764867,ZAF,-30.559482,22.937506
3969,South Africa,1980,208.410963,ZAF,-30.559482,22.937506
3970,South Africa,1981,219.461284,ZAF,-30.559482,22.937506
3971,South Africa,1982,216.061558,ZAF,-30.559482,22.937506
3972,South Africa,1983,207.999836,ZAF,-30.559482,22.937506
3973,South Africa,1984,220.366731,ZAF,-30.559482,22.937506
3974,South Africa,1985,222.952718,ZAF,-30.559482,22.937506
3975,South Africa,1986,219.470727,ZAF,-30.559482,22.937506
3976,South Africa,1987,234.733604,ZAF,-30.559482,22.937506
3977,South Africa,1988,233.463087,ZAF,-30.559482,22.937506
